EAR,MAR,PERCLOS,BLINKS,YAWNS,Pitch,label
0.192,0.354,0.033,9,0,0.974,0
0.203,0.334,0.033,9,0,0.972,0
0.2,0.339,0.033,9,0,0.973,0
0.207,0.324,0.033,9,0,0.972,0
0.214,0.347,0.033,9,0,0.971,0
0.2,0.353,0.033,9,0,0.972,0
0.214,0.35,0.033,9,0,0.972,0
0.206,0.348,0.033,9,0,0.972,0
0.207,0.353,0.033,9,0,0.974,0
0.207,0.348,0.033,9,0,0.972,0
0.191,0.355,0.033,9,0,0.971,0
0.207,0.349,0.033,9,0,0.972,0
0.2,0.348,0.033,9,0,0.974,0
0.21,0.355,0.033,9,0,0.973,0
0.206,0.351,0.033,9,0,0.975,0
0.209,0.351,0.033,9,0,0.975,0
0.22,0.337,0.033,9,0,0.974,0
0.206,0.341,0.033,9,0,0.974,0
0.214,0.344,0.033,9,0,0.974,0
0.194,0.361,0.033,9,0,0.974,0
0.201,0.361,0.033,9,0,0.975,0
0.201,0.359,0.033,9,0,0.974,0
0.204,0.348,0.033,9,0,0.971,0
0.204,0.346,0.033,9,0,0.973,0
0.211,0.347,0.033,9,0,0.973,0
0.221,0.34,0.033,9,0,0.975,0
0.221,0.343,0.033,9,0,0.974,0
0.221,0.339,0.033,9,0,0.974,0
0.207,0.364,0.033,9,0,0.971,0
0.207,0.366,0.033,9,0,0.971,0
0.21,0.359,0.033,9,0,0.971,0
0.198,0.348,0.033,9,0,0.972,0
0.197,0.348,0.033,9,0,0.972,0
0.204,0.348,0.033,9,0,0.973,0
0.221,0.341,0.033,9,0,0.973,0
0.221,0.344,0.033,9,0,0.974,0
0.221,0.338,0.033,9,0,0.974,0
0.209,0.352,0.033,9,0,0.978,0
0.216,0.341,0.033,9,0,0.976,0
0.216,0.347,0.033,9,0,0.978,0
0.228,0.344,0.033,9,0,0.974,0
0.21,0.338,0.033,9,0,0.972,0
0.214,0.338,0.033,9,0,0.973,0
0.205,0.352,0.033,9,0,0.974,0
0.208,0.352,0.033,9,0,0.974,0
0.204,0.352,0.033,9,0,0.974,0
0.206,0.34,0.033,9,0,0.973,0
0.2,0.347,0.033,9,0,0.973,0
0.206,0.34,0.033,9,0,0.973,0
0.217,0.347,0.033,9,0,0.972,0
0.211,0.347,0.033,9,0,0.974,0
0.213,0.342,0.033,9,0,0.972,0
0.221,0.365,0.033,9,0,0.972,0
0.221,0.357,0.033,9,0,0.972,0
0.224,0.365,0.033,9,0,0.973,0
0.235,0.369,0.033,9,0,0.972,0
0.207,0.363,0.033,9,0,0.974,0
0.214,0.355,0.033,9,0,0.974,0
0.214,0.359,0.033,9,0,0.973,0
0.214,0.352,0.033,9,0,0.971,0
0.214,0.35,0.033,9,0,0.974,0
0.208,0.348,0.033,9,0,0.973,0
0.203,0.349,0.033,9,0,0.971,0
0.214,0.349,0.033,9,0,0.971,0
0.2,0.324,0.033,9,0,0.972,0
0.197,0.325,0.033,9,0,0.973,0
0.203,0.327,0.033,9,0,0.976,0
0.21,0.252,0.033,9,0,0.969,0
0.221,0.252,0.033,9,0,0.969,0
0.221,0.252,0.033,9,0,0.969,0
0.21,0.244,0.033,9,0,0.968,0
0.217,0.251,0.033,9,0,0.968,0
0.214,0.254,0.033,9,0,0.968,0
0.222,0.235,0.033,9,0,0.97,0
0.238,0.244,0.033,9,0,0.969,0
0.238,0.251,0.033,9,0,0.969,0
0.221,0.258,0.033,9,0,0.968,0
0.224,0.265,0.033,9,0,0.969,0
0.219,0.262,0.033,9,0,0.968,0
0.222,0.264,0.033,9,0,0.97,0
0.225,0.268,0.033,9,0,0.97,0
0.225,0.268,0.033,9,0,0.97,0
0.213,0.265,0.033,9,0,0.97,0
0.214,0.273,0.033,9,0,0.968,0
0.214,0.279,0.033,9,0,0.968,0
0.213,0.26,0.033,9,0,0.968,0
0.221,0.251,0.033,9,0,0.968,0
0.214,0.264,0.033,9,0,0.968,0
0.203,0.287,0.033,9,0,0.965,0
0.21,0.285,0.033,9,0,0.968,0
0.217,0.285,0.033,9,0,0.967,0
0.204,0.289,0.033,9,0,0.969,0
0.201,0.273,0.033,9,0,0.966,0
0.198,0.289,0.033,9,0,0.966,0
0.209,0.294,0.033,9,0,0.973,0
0.216,0.3,0.033,9,0,0.973,0
0.208,0.294,0.033,9,0,0.973,0
0.207,0.296,0.033,9,0,0.968,0
0.199,0.292,0.033,9,0,0.967,0
0.207,0.296,0.033,9,0,0.968,0
0.195,0.308,0.033,9,0,0.971,0
0.191,0.312,0.033,9,0,0.972,0
0.204,0.314,0.033,9,0,0.972,0
0.198,0.366,0.033,9,0,0.971,0
0.202,0.376,0.033,9,0,0.973,0
0.21,0.372,0.033,9,0,0.975,0
0.204,0.423,0.033,9,0,0.975,0
0.196,0.427,0.033,9,0,0.977,0
0.197,0.427,0.033,9,0,0.978,0
0.209,0.315,0.033,9,0,0.976,0
0.202,0.324,0.033,9,0,0.97,0
0.204,0.327,0.033,9,0,0.972,0
0.194,0.273,0.033,9,0,0.969,0
0.196,0.248,0.033,9,0,0.969,0
0.188,0.253,0.033,9,0,0.969,0
0.196,0.326,0.033,9,0,0.971,0
0.203,0.332,0.033,9,0,0.972,0
0.204,0.326,0.033,9,0,0.971,0
0.207,0.349,0.033,9,0,0.971,0
0.194,0.352,0.033,9,0,0.973,0
0.194,0.346,0.033,9,0,0.973,0
0.185,0.208,0.033,9,0,0.97,0
0.199,0.214,0.033,9,0,0.971,0
0.191,0.214,0.033,9,0,0.971,0
0.199,0.234,0.033,9,0,0.97,0
0.193,0.238,0.033,9,0,0.971,0
0.195,0.234,0.033,9,0,0.971,0
0.191,0.366,0.033,9,0,0.974,0
0.198,0.372,0.033,9,0,0.976,0
0.197,0.365,0.033,9,0,0.973,0
0.201,0.365,0.033,9,0,0.975,0
0.205,0.361,0.033,9,0,0.977,0
0.205,0.373,0.033,9,0,0.975,0
0.207,0.378,0.033,9,0,0.977,0
0.195,0.378,0.033,9,0,0.977,0
0.198,0.378,0.033,9,0,0.978,0
0.202,0.389,0.033,9,0,0.979,0
0.202,0.39,0.033,9,0,0.976,0
0.202,0.388,0.033,9,0,0.976,0
0.18,0.246,0.033,10,0,0.973,0
0.183,0.239,0.033,10,0,0.97,0
0.183,0.235,0.034,10,0,0.97,0
0.189,0.32,0.035,10,0,0.973,0
0.202,0.329,0.035,10,0,0.975,0
0.199,0.325,0.035,10,0,0.975,0
0.191,0.356,0.035,10,0,0.976,0
0.202,0.351,0.035,10,0,0.977,0
0.202,0.351,0.035,10,0,0.977,0
0.193,0.405,0.035,10,0,0.976,0
0.202,0.393,0.035,10,0,0.978,0
0.194,0.398,0.035,10,0,0.976,0
0.207,0.356,0.035,10,0,0.975,0
0.188,0.359,0.035,10,0,0.974,0
0.19,0.363,0.035,10,0,0.976,0
0.207,0.356,0.035,10,0,0.974,0
0.195,0.351,0.035,10,0,0.976,0
0.202,0.365,0.035,10,0,0.976,0
0.21,0.392,0.035,10,0,0.975,0
0.195,0.377,0.035,10,0,0.977,0
0.195,0.368,0.035,10,0,0.974,0
0.186,0.378,0.035,10,0,0.977,0
0.192,0.381,0.035,10,0,0.976,0
0.188,0.378,0.035,10,0,0.977,0
0.167,0.383,0.035,11,0,0.974,0
0.175,0.381,0.035,11,0,0.976,0
0.167,0.385,0.036,11,0,0.976,0
0.185,0.37,0.036,11,0,0.977,0
0.172,0.369,0.037,11,0,0.977,0
0.179,0.364,0.037,11,0,0.978,0
0.177,0.35,0.038,11,0,0.974,0
0.171,0.346,0.038,11,0,0.971,0
0.17,0.354,0.039,11,0,0.975,0
0.173,0.327,0.04,11,0,0.972,0
0.174,0.342,0.04,11,0,0.972,0
0.174,0.342,0.04,11,0,0.974,0
0.18,0.359,0.042,11,0,0.974,0
0.188,0.355,0.042,11,0,0.976,0
0.19,0.355,0.042,10,0,0.974,0
0.177,0.346,0.041,10,0,0.974,0
0.177,0.345,0.042,10,0,0.974,0
0.163,0.345,0.042,10,0,0.974,0
0.19,0.352,0.042,10,0,0.971,0
0.188,0.34,0.042,10,0,0.969,0
0.19,0.34,0.042,10,0,0.969,0
0.19,0.348,0.041,10,0,0.976,0
0.188,0.348,0.042,10,0,0.974,0
0.188,0.348,0.042,10,0,0.972,0
0.184,0.345,0.043,10,0,0.972,0
0.195,0.35,0.043,10,0,0.971,0
0.197,0.346,0.044,10,0,0.972,0
0.214,0.369,0.045,10,0,0.973,0
0.197,0.349,0.045,10,0,0.972,0
0.194,0.342,0.045,10,0,0.971,0
0.198,0.351,0.045,10,0,0.976,0
0.204,0.342,0.045,10,0,0.974,0
0.207,0.353,0.045,10,0,0.973,0
0.211,0.384,0.045,10,0,0.974,0
0.218,0.359,0.045,10,0,0.976,0
0.199,0.354,0.045,10,0,0.974,0
0.198,0.343,0.045,10,0,0.974,0
0.191,0.364,0.045,10,0,0.976,0
0.194,0.368,0.045,10,0,0.974,0
0.183,0.364,0.045,10,0,0.974,0
0.183,0.364,0.045,10,0,0.974,0
0.195,0.364,0.045,10,0,0.973,0
0.188,0.351,0.045,10,0,0.973,0
0.191,0.349,0.045,10,0,0.974,0
0.191,0.351,0.045,10,0,0.974,0
0.212,0.339,0.045,10,0,0.974,0
0.211,0.353,0.045,10,0,0.974,0
0.201,0.345,0.045,10,0,0.973,0
0.184,0.353,0.045,10,0,0.975,0
0.194,0.347,0.045,10,0,0.977,0
0.19,0.353,0.045,10,0,0.978,0
0.192,0.411,0.045,10,0,0.975,0
0.199,0.398,0.045,10,0,0.976,0
0.205,0.39,0.045,10,0,0.976,0
0.189,0.428,0.045,10,0,0.972,0
0.199,0.42,0.045,10,0,0.979,0
0.2,0.417,0.045,10,0,0.977,0
0.199,0.355,0.045,10,0,0.977,0
0.191,0.357,0.045,10,0,0.976,0
0.199,0.364,0.045,10,0,0.975,0
0.204,0.294,0.045,10,0,0.977,0
0.193,0.312,0.045,10,0,0.973,0
0.193,0.31,0.045,10,0,0.975,0
0.201,0.324,0.045,10,0,0.974,0
0.182,0.317,0.045,10,0,0.977,0
0.184,0.325,0.045,10,0,0.977,0
0.21,0.359,0.045,10,0,0.977,0
0.213,0.364,0.045,10,0,0.977,0
0.223,0.366,0.045,10,0,0.978,0
0.219,0.252,0.045,10,0,0.979,0
0.21,0.268,0.045,10,0,0.98,0
0.182,0.278,0.045,10,0,0.978,0
0.195,0.262,0.045,10,0,0.976,0
0.203,0.256,0.045,10,0,0.977,0
0.203,0.257,0.045,10,0,0.977,0
0.197,0.385,0.045,10,0,0.979,0
0.203,0.37,0.045,10,0,0.98,0
0.202,0.373,0.045,10,0,0.981,0
0.2,0.299,0.045,10,0,0.992,0
0.206,0.3,0.045,10,0,0.982,0
0.211,0.313,0.045,10,0,0.981,0
0.199,0.311,0.045,10,0,0.98,0
0.214,0.318,0.045,10,0,0.984,0
0.204,0.318,0.045,10,0,0.001,0
0.207,0.374,0.045,10,0,0.981,0
0.213,0.376,0.045,10,0,0.98,0
0.216,0.376,0.045,10,0,0.981,0
0.199,0.372,0.045,10,0,0.983,0
0.2,0.371,0.045,10,0,0.981,0
0.2,0.376,0.045,10,0,0.983,0
0.202,0.347,0.045,10,0,0.981,0
0.215,0.354,0.045,10,0,0.983,0
0.215,0.354,0.045,10,0,0.983,0
0.182,0.363,0.045,10,0,0.98,0
0.202,0.361,0.045,10,0,0.981,0
0.198,0.361,0.045,10,0,0.979,0
0.207,0.399,0.045,10,0,0.983,0
0.205,0.393,0.045,10,0,0.983,0
0.207,0.405,0.045,10,0,0.983,0
0.212,0.371,0.045,10,0,0.981,0
0.191,0.385,0.045,10,0,0.979,0
0.207,0.391,0.045,10,0,0.984,0
0.222,0.376,0.045,10,0,0.98,0
0.23,0.37,0.045,10,0,0.983,0
0.23,0.364,0.045,10,0,0.983,0
0.226,0.35,0.045,10,0,0.977,0
0.223,0.341,0.045,10,0,0.979,0
0.213,0.33,0.045,10,0,0.98,0
0.232,0.35,0.045,10,0,0.98,0
0.226,0.348,0.045,10,0,0.978,0
0.212,0.356,0.045,10,0,0.979,0
0.216,0.292,0.045,10,0,0.978,0
0.212,0.283,0.045,10,0,0.978,0
0.203,0.289,0.045,10,0,0.977,0
0.221,0.336,0.045,10,0,0.979,0
0.222,0.338,0.045,10,0,0.978,0
0.212,0.347,0.045,10,0,0.978,0
0.198,0.386,0.045,10,0,0.98,0
0.222,0.388,0.045,10,0,0.982,0
0.204,0.388,0.045,10,0,0.982,0
0.215,0.364,0.045,10,0,0.983,0
0.22,0.367,0.045,10,0,0.982,0
0.212,0.364,0.045,10,0,0.982,0
0.221,0.37,0.045,10,0,0.982,0
0.23,0.366,0.045,10,0,0.997,0
0.227,0.37,0.045,10,0,0.003,0
0.23,0.342,0.045,10,0,0.984,0
0.221,0.365,0.045,10,0,0.005,0
0.214,0.338,0.045,10,0,0.002,0
0.227,0.345,0.045,10,0,0.98,0
0.213,0.328,0.045,10,0,0.001,0
0.212,0.345,0.045,10,0,0.983,0
0.219,0.346,0.045,10,0,0.006,0
0.22,0.346,0.045,10,0,0.004,0
0.22,0.346,0.045,10,0,0.005,0
0.225,0.335,0.045,10,0,0.983,0
0.228,0.341,0.045,10,0,0.002,0
0.227,0.341,0.045,10,0,0.002,0
0.196,0.332,0.045,10,0,0.985,0
0.203,0.33,0.045,10,0,0.987,0
0.194,0.334,0.045,10,0,0.983,0
0.196,0.341,0.045,10,0,0.002,0
0.221,0.353,0.045,10,0,0.999,0
0.216,0.347,0.045,10,0,0.983,0
0.225,0.337,0.045,10,0,0.98,0
0.223,0.329,0.045,10,0,1.0,0
0.22,0.334,0.045,10,0,0.982,0
0.212,0.322,0.045,10,0,0.002,0
0.226,0.326,0.045,10,0,0.982,0
0.221,0.326,0.045,10,0,0.004,0
0.222,0.33,0.045,10,0,0.984,0
0.222,0.337,0.045,10,0,0.984,0
0.222,0.33,0.045,10,0,0.984,0
0.219,0.332,0.045,10,0,0.984,0
0.215,0.327,0.045,10,0,0.982,0
0.219,0.332,0.045,10,0,0.981,0
0.214,0.319,0.045,10,0,0.983,0
0.213,0.319,0.045,10,0,0.001,0
0.211,0.319,0.045,10,0,0.983,0
0.219,0.33,0.045,10,0,0.982,0
0.204,0.32,0.045,10,0,0.982,0
0.216,0.333,0.045,10,0,0.982,0
0.199,0.351,0.045,10,0,0.001,0
0.212,0.343,0.045,10,0,0.986,0
0.221,0.343,0.045,10,0,0.002,0
0.219,0.332,0.045,10,0,0.983,0
0.226,0.327,0.045,10,0,0.981,0
0.226,0.331,0.045,10,0,0.98,0
0.226,0.31,0.045,10,0,0.983,0
0.209,0.323,0.045,10,0,0.984,0
0.219,0.321,0.045,10,0,0.983,0
0.234,0.308,0.045,10,0,0.001,0
0.231,0.311,0.045,10,0,0.003,0
0.231,0.311,0.045,10,0,0.003,0
0.233,0.341,0.045,10,0,0.981,0
0.236,0.343,0.045,10,0,0.982,0
0.223,0.33,0.045,10,0,0.982,0
0.198,0.332,0.045,10,0,0.981,0
0.203,0.325,0.045,10,0,0.982,0
0.203,0.325,0.045,10,0,0.982,0
0.232,0.325,0.045,10,0,0.985,0
0.213,0.325,0.045,10,0,0.984,0
0.239,0.325,0.045,10,0,0.985,0
0.22,0.32,0.045,10,0,0.983,0
0.221,0.325,0.045,10,0,0.984,0
0.217,0.318,0.045,10,0,0.983,0
0.232,0.319,0.045,10,0,0.985,0
0.216,0.325,0.045,10,0,0.983,0
0.232,0.322,0.045,10,0,0.983,0
0.198,0.324,0.045,10,0,0.983,0
0.22,0.324,0.045,10,0,0.984,0
0.222,0.33,0.045,10,0,0.984,0
0.204,0.317,0.045,10,0,0.983,0
0.194,0.313,0.045,10,0,0.982,0
0.2,0.307,0.045,10,0,0.982,0
0.162,0.326,0.045,11,0,0.981,0
0.158,0.33,0.045,11,0,0.98,0
0.151,0.331,0.046,11,0,0.98,0
0.167,0.333,0.046,11,0,0.982,0
0.172,0.328,0.047,11,0,0.981,0
0.179,0.316,0.047,11,0,0.981,0
0.166,0.332,0.048,11,0,0.981,0
0.18,0.318,0.048,11,0,0.979,0
0.166,0.318,0.049,11,0,0.98,0
0.173,0.338,0.05,11,0,0.98,0
0.191,0.347,0.05,11,0,0.981,0
0.204,0.335,0.05,11,0,0.984,0
0.202,0.322,0.05,11,0,0.986,0
0.223,0.303,0.05,11,0,0.986,0
0.214,0.322,0.05,11,0,0.986,0
0.223,0.321,0.05,11,0,0.998,0
0.197,0.32,0.05,11,0,0.981,0
0.193,0.321,0.05,11,0,0.98,0
0.202,0.326,0.05,11,0,0.983,0
0.199,0.318,0.05,11,0,0.981,0
0.199,0.318,0.05,11,0,0.981,0
0.213,0.315,0.05,11,0,0.982,0
0.205,0.32,0.05,11,0,0.997,0
0.205,0.324,0.05,11,0,0.997,0
0.197,0.321,0.05,11,0,0.983,0
0.18,0.326,0.05,12,0,0.983,0
0.195,0.329,0.051,12,0,0.983,0
0.198,0.318,0.052,12,0,0.986,0
0.194,0.334,0.052,12,0,0.985,0
0.206,0.322,0.052,12,0,0.985,0
0.182,0.33,0.052,12,0,0.981,0
0.208,0.33,0.052,12,0,0.98,0
0.204,0.321,0.052,12,0,0.982,0
0.22,0.325,0.052,12,0,0.984,0
0.207,0.329,0.052,12,0,0.984,0
0.206,0.329,0.052,12,0,0.984,0
0.194,0.339,0.052,12,0,0.987,0
0.198,0.338,0.052,12,0,0.984,0
0.193,0.338,0.052,12,0,0.984,0
0.19,0.347,0.052,12,0,0.984,0
0.189,0.347,0.052,12,0,0.984,0
0.194,0.343,0.052,12,0,0.984,0
0.2,0.334,0.052,12,0,0.988,0
0.203,0.334,0.052,12,0,0.004,0
0.203,0.328,0.052,12,0,0.004,0
0.19,0.347,0.052,12,0,0.983,0
0.203,0.326,0.052,12,0,0.005,0
0.186,0.349,0.052,12,0,0.984,0
0.197,0.332,0.052,12,0,0.983,0
0.197,0.326,0.052,12,0,0.983,0
0.197,0.326,0.052,12,0,0.984,0
0.191,0.334,0.052,12,0,0.001,0
0.18,0.337,0.052,13,0,0.981,0
0.189,0.333,0.053,13,0,0.981,0
0.199,0.306,0.054,13,0,0.982,0
0.212,0.322,0.054,13,0,0.982,0
0.203,0.323,0.054,13,0,0.983,0
0.167,0.319,0.054,14,0,0.977,0
0.167,0.327,0.054,14,0,0.976,0
0.176,0.328,0.055,14,0,0.976,0
0.18,0.358,0.056,14,0,0.981,0
0.18,0.353,0.056,14,0,0.981,0
0.18,0.353,0.056,14,0,0.981,0
0.183,0.351,0.057,14,0,0.98,0
0.18,0.367,0.058,14,0,0.984,0
0.16,0.361,0.058,14,0,0.981,0
0.184,0.343,0.059,14,0,0.982,0
0.173,0.349,0.059,14,0,0.984,0
0.179,0.349,0.06,14,0,0.984,0
0.195,0.356,0.061,14,0,0.985,0
0.196,0.355,0.061,14,0,0.982,0
0.196,0.355,0.061,14,0,0.983,0
0.193,0.324,0.062,14,0,0.978,0
0.184,0.325,0.063,14,0,0.979,0
0.18,0.322,0.063,14,0,0.979,0
0.2,0.328,0.064,14,0,0.981,0
0.187,0.33,0.064,14,0,0.978,0
0.193,0.33,0.064,14,0,0.979,0
0.199,0.337,0.064,14,0,0.98,0
0.203,0.34,0.064,14,0,0.98,0
0.2,0.324,0.064,14,0,0.979,0
0.19,0.333,0.064,14,0,0.981,0
0.19,0.349,0.064,14,0,0.981,0
0.184,0.349,0.064,14,0,0.981,0
0.199,0.34,0.064,14,0,0.981,0
0.19,0.355,0.064,14,0,0.977,0
0.197,0.355,0.064,14,0,0.978,0
0.219,0.359,0.064,14,0,0.981,0
0.214,0.353,0.064,14,0,0.98,0
0.216,0.346,0.064,14,0,0.981,0
0.262,0.345,0.064,14,0,0.981,0
0.255,0.347,0.064,14,0,0.981,0
0.255,0.342,0.064,14,0,0.981,0
0.257,0.351,0.064,14,0,0.985,0
0.255,0.35,0.064,14,0,0.984,0
0.255,0.356,0.064,14,0,0.984,0
0.261,0.34,0.064,14,0,0.98,0
0.259,0.33,0.064,14,0,0.981,0
0.258,0.347,0.064,14,0,0.98,0
0.263,0.352,0.064,14,0,0.984,0
0.256,0.352,0.064,14,0,0.983,0
0.256,0.35,0.064,14,0,0.984,0
0.266,0.323,0.064,14,0,0.982,0
0.276,0.333,0.064,14,0,0.986,0
0.261,0.341,0.064,14,0,0.983,0
0.245,0.344,0.064,14,0,0.982,0
0.252,0.341,0.064,14,0,0.98,0
0.251,0.341,0.064,14,0,0.98,0
0.248,0.337,0.064,14,0,0.986,0
0.246,0.339,0.064,14,0,0.982,0
0.251,0.343,0.064,14,0,0.983,0
0.248,0.35,0.064,14,0,0.983,0
0.251,0.343,0.064,14,0,0.985,0
0.254,0.343,0.064,14,0,0.983,0
0.245,0.35,0.064,14,0,0.984,0
0.257,0.347,0.064,14,0,0.005,0
0.251,0.351,0.064,14,0,0.988,0
0.251,0.354,0.064,14,0,0.985,0
0.251,0.345,0.064,14,0,0.986,0
0.251,0.347,0.064,14,0,0.986,0
0.268,0.35,0.064,14,0,0.986,0
0.265,0.359,0.064,14,0,0.985,0
0.253,0.347,0.064,14,0,0.982,0
0.264,0.343,0.064,14,0,0.988,0
0.264,0.349,0.064,14,0,0.986,0
0.264,0.349,0.064,14,0,0.986,0
0.261,0.343,0.064,14,0,0.984,0
0.264,0.333,0.064,14,0,0.988,0
0.257,0.337,0.064,14,0,0.987,0
0.264,0.343,0.064,14,0,0.981,0
0.271,0.353,0.064,14,0,0.983,0
0.275,0.353,0.064,14,0,0.983,0
0.258,0.355,0.064,14,0,0.985,0
0.262,0.338,0.064,14,0,0.984,0
0.262,0.341,0.064,14,0,0.984,0
0.258,0.373,0.064,14,0,0.988,0
0.252,0.359,0.064,14,0,0.984,0
0.243,0.356,0.064,14,0,0.984,0
0.275,0.336,0.064,14,0,0.984,0
0.262,0.334,0.064,14,0,0.983,0
0.269,0.327,0.064,14,0,0.984,0
0.269,0.209,0.064,14,0,0.983,0
0.251,0.219,0.064,14,0,0.979,0
0.254,0.213,0.064,14,0,0.979,0
0.251,0.226,0.064,14,0,0.981,0
0.25,0.229,0.064,14,0,0.982,0
0.26,0.219,0.064,14,0,0.981,0
0.253,0.329,0.064,14,0,0.986,0
0.241,0.342,0.064,14,0,0.986,0
0.245,0.343,0.064,14,0,0.985,0
0.251,0.429,0.064,14,0,0.982,0
0.254,0.428,0.064,14,0,0.983,0
0.257,0.428,0.064,14,0,0.985,0
0.248,0.402,0.064,14,0,0.986,0
0.255,0.397,0.064,14,0,0.985,0
0.251,0.403,0.064,14,0,0.985,0
0.248,0.37,0.064,14,0,0.998,0
0.252,0.366,0.064,14,0,0.98,0
0.249,0.374,0.064,14,0,0.995,0
0.276,0.271,0.064,14,0,0.003,0
0.265,0.27,0.064,14,0,0.999,0
0.271,0.27,0.064,14,0,1.0,0
0.264,0.223,0.064,14,0,0.997,0
0.271,0.215,0.064,14,0,0.997,0
0.271,0.217,0.064,14,0,0.994,0
0.293,0.357,0.064,14,0,0.993,0
0.281,0.363,0.064,14,0,0.979,0
0.271,0.37,0.064,14,0,0.979,0
0.303,0.361,0.064,14,0,0.986,0
0.292,0.349,0.064,14,0,0.982,0
0.286,0.342,0.064,14,0,0.982,0
0.28,0.329,0.064,14,0,0.987,0
0.279,0.312,0.064,14,0,0.005,0
0.281,0.319,0.064,14,0,0.989,0
0.274,0.34,0.064,14,0,0.992,0
0.263,0.329,0.064,14,0,0.007,0
0.277,0.321,0.064,14,0,0.003,0
0.301,0.311,0.064,14,0,0.007,0
0.292,0.318,0.064,14,0,0.007,0
0.276,0.323,0.064,14,0,0.992,0
0.294,0.301,0.064,14,0,0.993,0
0.294,0.306,0.064,14,0,0.992,0
0.288,0.305,0.064,14,0,0.01,0
0.313,0.295,0.064,14,0,0.996,0
0.279,0.283,0.064,14,0,0.996,0
0.3,0.293,0.064,14,0,0.993,0
0.299,0.316,0.064,14,0,0.006,0
0.306,0.294,0.064,14,0,0.006,0
0.294,0.297,0.064,14,0,0.006,0
0.293,0.315,0.064,14,0,0.988,0
0.289,0.318,0.064,14,0,0.99,0
0.299,0.321,0.064,14,0,0.993,0
0.292,0.314,0.064,14,0,0.006,0
0.292,0.318,0.064,14,0,0.989,0
0.289,0.326,0.064,14,0,0.989,0
0.282,0.298,0.064,14,0,0.998,0
0.289,0.312,0.064,14,0,0.981,0
0.304,0.301,0.064,14,0,0.982,0
0.316,0.328,0.064,14,0,0.979,0
0.31,0.335,0.064,14,0,0.977,0
0.305,0.336,0.064,14,0,0.977,0
0.295,0.318,0.064,14,0,0.976,0
0.304,0.323,0.064,14,0,0.976,0
0.291,0.326,0.064,14,0,0.976,0
0.296,0.321,0.064,14,0,0.974,0
0.296,0.343,0.064,14,0,0.972,0
0.289,0.332,0.064,14,0,0.972,0
0.291,0.322,0.064,14,0,0.97,0
0.298,0.315,0.064,14,0,0.971,0
0.291,0.306,0.064,14,0,0.972,0
0.293,0.311,0.064,14,0,0.972,0
0.291,0.303,0.064,14,0,0.975,0
0.3,0.318,0.064,14,0,0.972,0
0.28,0.328,0.064,14,0,0.969,0
0.287,0.331,0.064,14,0,0.97,0
0.276,0.331,0.064,14,0,0.97,0
0.293,0.321,0.064,14,0,0.97,0
0.304,0.328,0.064,14,0,0.97,0
0.294,0.315,0.064,14,0,0.969,0
0.276,0.344,0.064,14,0,0.971,0
0.287,0.336,0.064,14,0,0.967,0
0.288,0.324,0.064,14,0,0.969,0
0.281,0.32,0.064,14,0,0.97,0
0.28,0.31,0.064,14,0,0.97,0
0.274,0.31,0.064,14,0,0.97,0
0.285,0.326,0.064,14,0,0.971,0
0.282,0.348,0.064,14,0,0.972,0
0.289,0.335,0.064,14,0,0.971,0
0.303,0.313,0.064,14,0,0.977,0
0.296,0.314,0.064,14,0,0.977,0
0.299,0.307,0.064,14,0,0.977,0
0.303,0.35,0.064,14,0,0.974,0
0.29,0.337,0.064,14,0,0.975,0
0.298,0.35,0.064,14,0,0.974,0
0.281,0.312,0.064,14,0,0.972,0
0.273,0.316,0.064,14,0,0.971,0
0.283,0.331,0.064,14,0,0.973,0
0.303,0.297,0.064,14,0,0.971,0
0.311,0.304,0.064,14,0,0.972,0
0.282,0.304,0.064,14,0,0.97,0
0.293,0.342,0.064,14,0,0.974,0
0.297,0.342,0.064,14,0,0.972,0
0.291,0.347,0.064,14,0,0.972,0
0.286,0.314,0.064,14,0,0.971,0
0.298,0.323,0.064,14,0,0.971,0
0.291,0.315,0.064,14,0,0.975,0
0.284,0.327,0.064,14,0,0.971,0
0.284,0.328,0.064,14,0,0.971,0
0.283,0.328,0.064,14,0,0.972,0
0.29,0.35,0.064,14,0,0.973,0
0.294,0.333,0.064,14,0,0.974,0
0.288,0.333,0.064,14,0,0.974,0
0.281,0.338,0.064,14,0,0.976,0
0.283,0.339,0.064,14,0,0.976,0
0.29,0.331,0.064,14,0,0.974,0
0.288,0.331,0.064,14,0,0.973,0
0.277,0.337,0.064,14,0,0.973,0
0.268,0.315,0.064,14,0,0.97,0
0.298,0.32,0.064,14,0,0.972,0
0.291,0.306,0.064,14,0,0.968,0
0.283,0.32,0.064,14,0,0.968,0
0.268,0.291,0.064,14,0,0.971,0
0.265,0.292,0.064,14,0,0.97,0
0.265,0.287,0.064,14,0,0.97,0
0.265,0.331,0.064,14,0,0.969,0
0.272,0.323,0.064,14,0,0.971,0
0.266,0.348,0.064,14,0,0.971,0
0.268,0.329,0.064,14,0,0.97,0
0.262,0.328,0.064,14,0,0.969,0
0.256,0.303,0.064,14,0,0.968,0
0.256,0.299,0.064,14,0,0.968,0
0.259,0.306,0.064,14,0,0.968,0
0.269,0.302,0.064,14,0,0.968,0
0.289,0.301,0.064,14,0,0.97,0
0.296,0.326,0.064,14,0,0.971,0
0.288,0.319,0.064,14,0,0.971,0
